0.8687103;0.859601;0.81266326;0.9397514
0.7827956;0.7751284;0.6995223;0.8373456
0.83257484;0.8182208;0.7510413;0.87655413
0.85968924;0.836473;0.78484344;0.9051209
0.88113207;0.86537385;0.81601065;0.9460813
0.85486823;0.8375175;0.80561733;0.8956053
0.8049946;0.8006619;0.72139865;0.860385
0.882541;0.8630028;0.8222425;0.9415173
0.87207043;0.8548422;0.80948085;0.93850625
0.83003455;0.81678486;0.7471139;0.8764856
0.80203533;0.8018307;0.44194588;0.88649166
0.85024595;0.834021;0.7814138;0.8998644
0.8707217;0.84180486;0.7990523;0.92344975
0.8380314;0.81987536;0.7777953;0.884606
0.8461954;0.8332454;0.7627849;0.8936953
0.8958794;0.8960351;0.72404814;0.9541594
0.8891655;0.8844502;0.7416698;0.9529504
0.8583082;0.84788895;0.7902644;0.9123397
0.87836975;0.8701371;0.80303943;0.93892753
0.90296406;0.8841908;0.813694;0.9561324
0.857132;0.8578927;0.7747712;0.9253725
0.90592945;0.8993156;0.8002471;0.9645254
0.8959456;0.88011974;0.832446;0.9521114
0.8281725;0.8229684;0.7126057;0.8965602
0.8627875;0.86030364;0.7552245;0.9209491
0.83421254;0.8306768;0.7691255;0.89088356
0.8501416;0.83194613;0.78935033;0.9081272
0.8483267;0.84871197;0.7694516;0.92994654
0.8512738;0.8445857;0.797882;0.9148856
0.89258194;0.88289016;0.7896091;0.9467858
