0.040085807;0.031586125;0.031015873;0.031055406
0.017877623;0.024165958;0.01382722;0.052694485
0.04825829;0.0014902055;0.024159625;0.04826753
0.016919374;0.016141132;0.031783;0.039547354
0.011226386;0.0023560226;0.04769759;0.02301453
0.032904252;0.01815109;0.013653219;0.027318075
0.05626878;0.03954333;0.0061408877;0.049514204
0.0478476;0.03938307;0.026394755;0.023662493
0.03216645;0.03158468;0.047081575;0.022337198
0.040237963;0.023805037;0.03890884;0.055014938
0.010341108;0.02381733;0.03946075;0.02290842
0.03238061;0.016056687;0.038900077;0.039110348
0.001564905;0.039366975;0.03909032;0.047017813
0.009751767;0.008411691;0.02377741;0.079162344
0.032426715;0.03936805;0.030973524;0.04705845
0.017949834;0.01682946;0.030060709;0.027445138
0.010407954;0.016053587;0.039042875;0.03118354
0.016827539;0.016115725;0.054828614;0.039159447
0.040164396;0.031590044;0.031088024;0.03911574
0.009245947;0.008995026;0.03085439;0.039619684
0.032099783;0.023822844;0.06288725;0.0133188665
0.010058671;0.02382344;0.04683104;0.030956402
0.04027033;0.031586602;0.038827732;0.078443095
0.039931834;0.039369166;0.039188996;0.023005813
0.055837363;0.023810849;0.031054959;0.055167705
0.032933056;0.039610133;0.014850393;0.034867868
0.024662793;0.008471191;0.046843573;0.03935191
0.003962174;0.031616375;0.055200458;0.023272976
0.015474126;0.018759578;0.061039537;0.022209778
0.01676698;0.039362222;0.039172843;0.03092283
