2.3537834;0.38123015;0.40743825;4.450941;2.2016287;0.39009684;0.44228396
2.0773664;0.4119394;0.42497766;4.27059;1.9132729;0.41792184;0.44792026
2.3368504;0.36610606;0.3649189;4.6645975;2.0903518;0.37701726;0.39822298
2.4318748;0.32893527;0.40870363;4.5895634;2.2521148;0.33704323;0.39178866
2.0679536;0.3684045;0.38971397;4.748018;1.8760827;0.3780748;0.4186921
2.3948686;0.36536577;0.4179212;5.4826202;2.2006521;0.37776458;0.40783393
2.1705208;0.36659572;0.38810694;4.541335;1.9586083;0.37517425;0.39524144
2.2334843;0.38587755;0.43857235;4.602332;2.0192318;0.39527687;0.44305062
2.30552;0.4151492;0.3843574;5.147187;2.1803164;0.43415606;0.3997064
2.5020354;0.40659723;0.40750968;4.509089;2.34576;0.42091054;0.4105001
2.2469492;0.3714494;0.3810472;4.2955456;2.0534453;0.37562597;0.42332622
2.2259657;0.35037097;0.34966245;4.2818594;1.9688872;0.3626269;0.40482137
2.2101016;0.39948106;0.39516956;4.856034;2.0354505;0.41432238;0.43693858
2.0305514;0.42071715;0.35597095;5.080658;1.8288872;0.44639492;0.40508226
2.2053847;0.38240436;0.38117987;4.4769225;1.8696994;0.39654;0.4315358
2.1331775;0.39307457;0.35465604;4.860692;1.938094;0.41054326;0.39996904
2.350467;0.4179501;0.3771499;4.7434044;2.0802264;0.43394443;0.44563216
2.5196557;0.36435136;0.3322668;4.951927;2.4071531;0.38311094;0.37730044
2.2155666;0.32468262;0.31972533;4.8638277;2.0518384;0.33436698;0.39445776
2.0855517;0.32266694;0.48896265;4.7779975;1.9602581;0.32939345;0.40494657
2.1132915;0.32712215;0.41330147;4.79412;1.8872167;0.33534464;0.40493172
2.0476446;0.39255965;0.40217078;4.667122;1.855085;0.41221642;0.39879087
2.3348951;0.36974657;0.4101326;4.564379;2.1236284;0.37740114;0.43874624
2.3322468;0.31254673;0.4221505;4.8870506;2.1565926;0.31789806;0.41871816
2.6238163;0.3685859;0.42173487;4.641116;2.4813569;0.37876475;0.43824553
2.5633216;0.35545206;0.5603779;4.920382;2.409871;0.36181897;0.44526875
2.108666;0.38558012;0.36541748;4.633857;1.7753928;0.40019983;0.44324386
2.2070913;0.3536544;0.3365353;4.591299;1.9069244;0.36787254;0.39582437
2.53144;0.36949027;0.39680856;4.7595844;2.413022;0.38080627;0.3964957
2.175587;0.3601374;0.4481933;4.8796787;2.0010474;0.3692854;0.39797446
